Close,High,Low,Open,Volume,Profit/Loss,MV_9D,MV_21D,Signal
INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,,,,
1526.6207275390625,1542.063608140773,1524.8724187426308,1535.556238237006,3623370,-8.935510697943528,1523.0917833116318,1506.2011660621279,Buy
1540.02392578125,1562.6542444112208,1531.2826193070812,1543.3262208282474,8609500,-3.302295046997415,1522.6277262369792,1510.2758149646577,Buy
1539.1375732421875,1548.297396005105,1531.652190030095,1547.3124739974683,13148092,-8.17490075528076,1525.3134901258682,1514.1880057198662,Buy
1530.371826171875,1536.4782943781508,1515.7949327230604,1536.4782943781508,4374509,-6.106468206275849,1526.93896484375,1517.3682745070685,Buy
1519.734619140625,1543.6682714095227,1512.4461724234918,1535.4933708621093,6853403,-15.75875172148426,1526.5299750434028,1519.963390531994,Buy
1527.8109130859375,1533.8190332918903,1518.158749909477,1519.7346010168856,4548307,8.076312069051937,1529.2846137152778,1522.8089599609375,Buy
1530.8642578125,1544.0621159555858,1518.3556767230737,1524.5607331925255,6948539,6.303524619974496,1530.5115424262153,1525.9479282924108,Buy
1540.2210693359375,1545.2441474823067,1519.8331118292815,1531.2581829658582,3960020,8.962886370079332,1531.0838216145833,1529.3890845889136,Buy
1549.183837890625,1564.0561360451065,1547.3124620446238,1554.2069160448225,2903202,-5.023078154197492,1533.7743055555557,1533.4327915736608,Buy
1571.935546875,1583.2621501262925,1553.7144894707471,1560.116482612782,8591925,11.819064262218035,1538.8092854817708,1533.042247953869,Buy
1606.5062255859375,1609.9534525332194,1566.1244242034918,1566.1244242034918,10597410,40.3818013824457,1546.1962076822917,1536.9943266369048,Buy
1584.345458984375,1603.452969273507,1574.0037782857437,1592.6188275892266,10483574,-8.273368604851612,1551.2193060980903,1538.7903703962054,Buy
1577.844970703125,1584.7394243828517,1546.5244044661895,1552.2369998927122,6968315,25.60797081041278,1556.4940999348958,1539.3241083054315,Buy
1599.31640625,1610.1505483486199,1573.01891647278,1575.875214344727,5591842,23.441191905272944,1565.3365207248264,1541.9486781529017,Buy
1615.173583984375,1622.5604988569514,1591.2399317053334,1596.2630097727385,7622083,18.910574211636458,1575.043484157986,1546.720482235863,Buy
1608.2791748046875,1619.9011823893957,1596.5585788351507,1596.5585788351507,5629707,11.720595969536816,1583.6451416015625,1551.126988002232,Buy
1593.997802734375,1605.4228739879738,1587.2018168292147,1599.4148737815738,5147760,-5.41707104719876,1589.620334201389,1554.488048735119,Buy
1598.429931640625,1606.1122510729595,1584.6410236941556,1594.58871180959,9202821,3.841219831035005,1595.0921223958333,1559.0314185732886,Buy
1560.116455078125,1576.8601291540897,1551.6461498856431,1576.8601291540897,7943676,-16.74367407596469,1593.7788899739583,1560.950206938244,Buy
1557.7525634765625,1584.739449496533,1552.827953627288,1576.860073737694,8083992,-19.107510261131438,1588.36181640625,1562.0303025018602,Buy
1590.550537109375,1595.4751470327865,1561.199813873949,1566.025955644839,7813533,24.524581464535913,1589.05126953125,1565.1532098679315,Buy
1591.6339111328125,1599.5132869304996,1582.3756205245834,1584.5425210067874,6519233,7.09139012602509,1590.5833740234375,1568.2490757533483,Buy
1583.7545166015625,1605.0288069577266,1578.238977654369,1594.5886581952298,8912268,-10.834141593667255,1588.854275173611,1570.3314848400298,Buy
1577.6480712890625,1590.648993297183,1570.064099926214,1590.648993297183,6294505,-13.000922008120597,1584.6847737630208,1572.165318080357,Buy
1582.57275390625,1593.308307768125,1576.3676970723639,1584.7395342639384,4178937,-2.166780357688367,1581.8285047743057,1574.6510765438989,Buy
1586.2169189453125,1624.1364168524187,1579.2239966239758,1593.6038341220215,8653641,-7.386915176708953,1580.9639621310764,1577.8169003441221,Buy
1594.293212890625,1607.786716594206,1590.6490495377586,1594.0962765801005,5259695,0.19693631052450655,1580.5043267144097,1580.9827241443452,Sell
1615.96142578125,1618.6207872342948,1587.9897380569496,1600.4981989662078,4411273,15.463226815042162,1586.7093234592014,1585.0349702380952,Buy
1602.4681396484375,1619.2118141254034,1598.5284515362102,1615.2721260131761,3294523,-12.803986364738648,1591.6777208116318,1587.9991164434523,Buy
1613.9915771484375,1621.378491891406,1597.0509674297891,1603.4529602070286,4590681,10.538616941408918,1594.2822808159722,1591.0851992652529,Buy
1609.0670166015625,1613.3022292758048,1599.1193284889714,1613.1052929685202,4580828,-4.038276366957689,1596.2192925347222,1592.8533644903273,Buy
